SSYUKKA,SYUKKASAKI,SYUKKAKOKU,UKEIRE,HINBAN,NONYUHIBIN,SMAKER,SKOKU,SEBANGO,PLANKANBANSU,SAKUSEITIME,移動工数,高さ,サイズ種類,ストア,納入先,引取済,登録日時,登録者,入車時間,_has_special_hinban,ローカルグループ番号,山通番,グループ番号,グルーピング番号
02N,8482,W,B7,537214206090,2026082706,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:22Z,"Kotani, Miki/小谷 美輝",14:40,False,2.0,301,,
02N,8482,W,B7,582114202000,2026082805,1000,N,728,1,,346.5,550,1,C12-B-6,KVC,未,2026-09-08T15:50:30Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,302,,
02N,8482,W,B3,581167801100,2026082805,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:20Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,302,,
02N,8482,W,B7,581167801100,2026082805,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:29Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,302,,
02N,1000,K,K5,583114214100,2026090405,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:51Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,303,,
02N,1000,K,K5,581164203000,2026090405,829,L,726,1,,313.74,830,1,C15-B-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,303,,
02N,1000,K,K5,537224207000,2026090405,829,L,720,1,,194.1302,515,1,L12-D-8,高岡,未,2026-09-08T15:50:43Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,303,,
02N,2982,2,07,631426010000,2026090705,1000,N,443,2,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",22:18,True,1.0,304,,
02N,2982,2,07,631426010000,2026090705,1000,N,443,2,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",22:18,True,1.0,304,,
02N,2982,2,06,486236006000,2026090705,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:07Z,"Kotani, Miki/小谷 美輝",22:18,False,2.0,305,,
02N,2982,2,06,486226006000,2026090705,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:06Z,"Kotani, Miki/小谷 美輝",22:18,False,2.0,305,,
02N,2982,2,06,486216006000,2026090705,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:04Z,"Kotani, Miki/小谷 美輝",22:18,False,2.0,305,,
02N,2982,2,07,616236014000,2026090705,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",22:18,False,3.0,306,,
02N,2982,2,07,616246010000,2026090705,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-08T15:51:15Z,"Kotani, Miki/小谷 美輝",22:18,False,3.0,306,,
02N,2982,2,07,617416014000,2026090705,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:17Z,"Kotani, Miki/小谷 美輝",22:18,False,3.0,306,,
02N,2982,2,07,617426014000,2026090705,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:19Z,"Kotani, Miki/小谷 美輝",22:18,False,4.0,307,,
02N,7371,4,28,582114202000,2026090705,1000,N,728,1,,346.5,550,1,C12-B-6,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",12:30,False,1.0,308,,
02N,7371,4,28,583114214100,2026090705,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",12:30,False,1.0,308,,
02N,7371,4,28,583114214100,2026090705,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",12:30,False,1.0,308,,
02N,2982,2,06,486246006000,2026090805,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:10Z,"Kotani, Miki/小谷 美輝",22:18,False,2.0,309,,
02N,2982,2,06,486226006000,2026090805,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:06Z,"Kotani, Miki/小谷 美輝",22:18,False,2.0,309,,
02N,2982,2,07,616236014000,2026090805,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:15Z,"Kotani, Miki/小谷 美輝",22:18,False,2.0,309,,
02N,2982,2,07,617416014000,2026090805,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",22:18,False,3.0,310,,
02N,2982,2,07,617416014000,2026090805,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",22:18,False,3.0,310,,
02N,2982,2,07,617426014000,2026090805,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:19Z,"Kotani, Miki/小谷 美輝",22:18,False,3.0,310,,
02N,7371,4,28,582114202000,2026090805,1000,N,728,1,,346.5,550,1,C12-B-6,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",12:30,False,1.0,311,,
02N,7371,4,28,583114214100,2026090805,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",12:30,False,1.0,311,,
02N,7371,4,28,583114214100,2026090805,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",12:30,False,1.0,311,,
02N,8482,W,B7,582114202000,2026090806,1000,N,728,1,,346.5,550,1,C12-B-6,KVC,未,2026-09-08T15:50:30Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,312,,
02N,8482,W,B7,581167801100,2026090806,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:29Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,312,,
02N,8482,W,B7,537224207090,2026090806,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:26Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,312,,
02N,8482,W,B7,537214206090,2026082005,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:21Z,"Kotani, Miki/小谷 美輝",14:40,False,2.0,312,,
02N,8482,W,B7,537214206090,2026082806,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:22Z,"Kotani, Miki/小谷 美輝",14:40,False,2.0,313,,
02N,8482,W,B7,537214206090,2026083105,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:22Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,313,,
02N,8482,W,B3,581167801100,2026090905,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:21Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,314,,
02N,8482,W,B7,581167801100,2026090905,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:29Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,314,,
02N,8482,W,B7,537224207090,2026090905,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:26Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,314,,
02N,2982,2,07,631426010000,2026090905,1000,N,443,2,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:23Z,"Kotani, Miki/小谷 美輝",22:18,True,1.0,315,,
02N,2982,2,07,631426010000,2026090905,1000,N,443,2,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:23Z,"Kotani, Miki/小谷 美輝",22:18,True,1.0,315,,
02N,2982,2,06,486246006000,2026090905,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:11Z,"Kotani, Miki/小谷 美輝",22:18,False,2.0,316,,
02N,2982,2,06,486236006000,2026090905,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:08Z,"Kotani, Miki/小谷 美輝",22:18,False,2.0,316,,
02N,2982,2,06,486216006000,2026090905,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:05Z,"Kotani, Miki/小谷 美輝",22:18,False,2.0,316,,
02N,2982,2,07,616236014000,2026090905,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:15Z,"Kotani, Miki/小谷 美輝",22:18,False,3.0,317,,
02N,2982,2,07,617416014000,2026090905,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",22:18,False,3.0,317,,
02N,2982,2,07,617426014000,2026090905,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:20Z,"Kotani, Miki/小谷 美輝",22:18,False,3.0,317,,
02N,8482,W,B3,581167801100,2026090908,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:21Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,318,,
02N,8482,W,B7,537224207090,2026082105,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:25Z,"Kotani, Miki/小谷 美輝",14:40,False,2.0,318,,
02N,8482,W,B7,537214206090,2026082105,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:21Z,"Kotani, Miki/小谷 美輝",14:40,False,2.0,318,,
02N,8482,W,B7,537214206090,2026090908,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:24Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,318,,
02N,2982,2,06,486246006000,2026091205,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:11Z,"Kotani, Miki/小谷 美輝",22:18,False,2.0,319,,
02N,2982,2,06,486236006000,2026091205,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:08Z,"Kotani, Miki/小谷 美輝",22:18,False,2.0,319,,
02N,2982,2,06,486226006000,2026091205,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:07Z,"Kotani, Miki/小谷 美輝",22:18,False,2.0,319,,
02N,2982,2,06,486216006000,2026091205,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:05Z,"Kotani, Miki/小谷 美輝",22:18,False,3.0,320,,
02N,2982,2,07,616236014000,2026091205,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:15Z,"Kotani, Miki/小谷 美輝",22:18,False,3.0,320,,
02N,2982,2,07,616246010000,2026091205,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-08T15:51:17Z,"Kotani, Miki/小谷 美輝",22:18,False,3.0,320,,
02N,2982,2,07,631426010000,2026091205,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:23Z,"Kotani, Miki/小谷 美輝",22:18,True,1.0,321,,
02N,2982,2,07,617416014000,2026091205,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",22:18,False,4.0,321,,
02N,2982,2,07,617426014000,2026091205,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:20Z,"Kotani, Miki/小谷 美輝",22:18,False,4.0,321,,
02N,1000,K,K5,583114214100,2026090805,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:51Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,322,,
02N,1000,K,K5,581164203000,2026090805,829,L,726,1,,313.74,830,1,C15-B-5,高岡,未,2026-09-08T15:50:49Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,322,,
02N,2982,2,07,5831160F1000,2026090705,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-08T15:51:11Z,"Kotani, Miki/小谷 美輝",22:18,,,323,22.0,
02N,2982,2,07,5831160F1000,2026090805,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-08T15:51:12Z,"Kotani, Miki/小谷 美輝",22:18,,,323,22.0,
02N,2982,2,07,5831160F1000,2026090905,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-08T15:51:12Z,"Kotani, Miki/小谷 美輝",22:18,,,324,23.0,
02N,2982,2,07,5831160F4000,2026090705,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",22:18,,,324,23.0,
02N,2982,2,07,5831160F4000,2026090805,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",22:18,,,325,24.0,
02N,7371,4,21,551124202000,2026090705,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",12:30,,,326,55.0,
02N,7371,4,21,551124202000,2026090805,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",12:30,,,326,55.0,
02N,7371,4,21,551124202000,2026090905,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",12:30,,,327,56.0,
02N,7371,4,61,551124202000,2026090805,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-08T15:51:02Z,"Kotani, Miki/小谷 美輝",12:30,,,327,56.0,
02N,7371,4,21,551124201000,2026090705,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",12:30,,,328,57.0,
02N,7371,4,21,551124201000,2026090805,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",12:30,,,328,57.0,
02N,7371,4,21,551124201000,2026090805,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",12:30,,,329,58.0,
02N,7371,4,21,551124201000,2026090905,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",12:30,,,329,58.0,
02N,7371,4,61,551124201000,2026090805,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:02Z,"Kotani, Miki/小谷 美輝",12:30,,,330,59.0,
02N,8482,W,B7,551124202000,2026082005,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",14:40,,,331,63.0,
02N,8482,W,B7,551124202000,2026082105,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",14:40,,,331,63.0,
02N,8482,W,B7,551124202000,2026082406,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",14:40,,,332,64.0,
02N,8482,W,B7,551124202000,2026082505,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",14:40,,,332,64.0,
02N,8482,W,B7,551124202000,2026082605,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",14:40,,,333,65.0,
02N,8482,W,B7,551124202000,2026082706,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",14:40,,,333,65.0,
02N,8482,W,B7,551124202000,2026082805,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",14:40,,,334,66.0,
02N,8482,W,B7,551124202000,2026083105,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",14:40,,,334,66.0,
02N,1000,K,K5,551124202000,2026083105,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:47Z,"Kotani, Miki/小谷 美輝",18:46,,,335,87.0,
02N,1000,K,K5,551124202000,2026090205,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:47Z,"Kotani, Miki/小谷 美輝",18:46,,,335,87.0,
02N,1000,K,K5,551124202000,2026090305,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:47Z,"Kotani, Miki/小谷 美輝",18:46,,,336,88.0,
02N,1000,K,K5,551124202000,2026090805,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",18:46,,,336,88.0,
02N,1000,K,K5,551124201000,2026083105,829,L,715,1,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",18:46,,,337,89.0,
02N,1000,K,K5,551124201000,2026090105,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",18:46,,,337,89.0,
02N,1000,K,K5,551124201000,2026090105,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",18:46,,,338,90.0,
02N,1000,K,K5,551124201000,2026090205,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",18:46,,,338,90.0,
02N,1000,K,K5,551124201000,2026090205,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",18:46,,,339,91.0,
02N,1000,K,K5,551124201000,2026090305,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",18:46,,,339,91.0,
02N,1000,K,K5,551124201000,2026090305,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",18:46,,,340,92.0,
02N,1000,K,K5,551124201000,2026090405,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",18:46,,,340,92.0,
02N,1000,K,K5,551124201000,2026090405,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",18:46,,,341,93.0,
02N,1000,K,K5,551124201000,2026090705,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",18:46,,,341,93.0,
02N,1000,K,K5,551124201000,2026090705,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",18:46,,,342,94.0,
02N,1000,K,K5,551124201000,2026090805,829,L,715,1,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",18:46,,,342,94.0,
02N,2982,2,W5,671456020000,2026090805,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",22:18,False,1.0,343,,
02N,2982,2,W5,671466020000,2026090805,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",22:18,False,1.0,343,,
02N,2982,2,W5,671456020000,2026090905,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",22:18,False,1.0,344,,
02N,2982,2,W5,671466020000,2026090905,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:26Z,"Kotani, Miki/小谷 美輝",22:18,False,1.0,344,,
02N,2982,2,07,617766003000,2026090905,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",22:18,False,1.0,344,,
02N,2982,2,07,617766004000,2026090905,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",22:18,False,1.0,344,,
02N,2982,2,07,617756002000,2026091205,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",22:18,False,1.0,345,,
02N,2982,2,07,617766003000,2026091205,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",22:18,False,1.0,345,,
02N,8482,W,B7,582114202000,2026082006,1000,N,728,1,,346.5,550,1,C12-B-6,KVC,未,2026-09-08T15:50:29Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,346,,
02N,8482,W,B3,581167801100,2026082006,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:19Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,346,,
02N,8482,W,B7,581167801100,2026082006,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,346,,
02N,8482,W,B3,581167801100,2026082106,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:19Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,347,,
02N,8482,W,B7,581167801100,2026082106,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,347,,
02N,8482,W,B7,537224207090,2026082106,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:25Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,347,,
02N,8482,W,B3,581167801100,2026082406,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:19Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,348,,
02N,8482,W,B7,581167801100,2026082406,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,348,,
02N,8482,W,B3,581167801100,2026082506,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:20Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,349,,
02N,8482,W,B7,581167801100,2026082506,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,349,,
02N,8482,W,B7,537224207090,2026082506,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:25Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,349,,
02N,8482,W,B3,581167801100,2026082606,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:20Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,350,,
02N,8482,W,B7,581167801100,2026082606,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,350,,
02N,8482,W,B7,537224207090,2026082606,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:25Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,350,,
02N,8482,W,B7,537214206090,2026082606,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:22Z,"Kotani, Miki/小谷 美輝",14:40,False,2.0,351,,
02N,8482,W,B7,582114202000,2026082706,1000,N,728,1,,346.5,550,1,C12-B-6,KVC,未,2026-09-08T15:50:30Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,352,,
02N,8482,W,B3,581167801100,2026082706,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:20Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,352,,
02N,8482,W,B7,581167801100,2026082706,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:29Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,352,,
02N,8482,W,B3,581167801100,2026082806,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:20Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,353,,
02N,8482,W,B7,581167801100,2026082806,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:29Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,353,,
02N,8482,W,B7,537224207090,2026082806,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:26Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,353,,
02N,8482,W,B3,581167801100,2026083106,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:21Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,354,,
02N,8482,W,B7,581167801100,2026083106,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:29Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,354,,
02N,8482,W,B7,537224207090,2026083106,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:26Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,354,,
02N,2982,2,06,486246006000,2026090706,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:08Z,"Kotani, Miki/小谷 美輝",23:50,False,2.0,355,,
02N,2982,2,06,486236006000,2026090706,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:07Z,"Kotani, Miki/小谷 美輝",23:50,False,2.0,355,,
02N,2982,2,06,486226006000,2026090706,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:06Z,"Kotani, Miki/小谷 美輝",23:50,False,2.0,355,,
02N,2982,2,06,486216006000,2026090706,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:04Z,"Kotani, Miki/小谷 美輝",23:50,False,3.0,356,,
02N,2982,2,07,616236014000,2026090706,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",23:50,False,3.0,356,,
02N,2982,2,07,616246010000,2026090706,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-08T15:51:16Z,"Kotani, Miki/小谷 美輝",23:50,False,3.0,356,,
02N,2982,2,07,617766003000,2026090706,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",23:50,False,2.0,356,,
02N,2982,2,07,617416014000,2026090706,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:17Z,"Kotani, Miki/小谷 美輝",23:50,False,4.0,357,,
02N,2982,2,07,617426014000,2026090706,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:19Z,"Kotani, Miki/小谷 美輝",23:50,False,4.0,357,,
