SSYUKKA,SYUKKASAKI,SYUKKAKOKU,UKEIRE,HINBAN,NONYUHIBIN,SMAKER,SKOKU,SEBANGO,PLANKANBANSU,SAKUSEITIME,移動工数,高さ,サイズ種類,ストア,納入先,引取済,登録日時,登録者,入車時間,_truck_key,_has_special_hinban,ローカルグループ番号,山通番,グループ番号,グルーピング番号
02N,1000,H,1W,571155008000,2026090403,829,L,735,1,,194.13,800,1,L12-D-1,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",12:21,12:21,False,1.0,201,,
02N,1000,D,1P,671466020000,2026090703,829,L,478,1,,62.112,500,21,Q10-E-21,三栄,未,2026-09-10T10:51:02Z,"Kotani, Miki/小谷 美輝",17:30,17:30,False,1.0,201,,
02N,1000,D,1P,671456020000,2026090703,829,L,477,2,,62.111,500,21,Q10-E-20,三栄,未,2026-09-10T10:51:02Z,"Kotani, Miki/小谷 美輝",17:30,17:30,False,1.0,201,,
02N,1000,D,1P,671456020000,2026090703,829,L,477,2,,62.111,500,21,Q10-E-20,三栄,未,2026-09-10T10:51:02Z,"Kotani, Miki/小谷 美輝",17:30,17:30,False,1.0,201,,
02N,2982,2,06,486246006000,2026090703,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:22Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,202,,
02N,2982,2,06,486236006000,2026090703,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,202,,
02N,2982,2,07,616246010000,2026090703,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,202,,
02N,7371,4,28,583114214100,2026090703,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:11Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,203,,
02N,8482,W,B7,537214206090,2026082803,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:29Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,204,,
02N,2982,2,07,617426014000,2026090711,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,4.0,204,,
02N,8482,W,B7,581167801100,2026090803,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:36Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,205,,
02N,8482,W,B7,537224207090,2026082404,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,205,,
02N,8482,W,B7,537214206090,2026082404,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:28Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,205,,
02N,8482,W,B7,537214206090,2026090803,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:30Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,205,,
02N,2982,2,07,631426010000,2026090803,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:41Z,"Kotani, Miki/小谷 美輝",19:27,19:27,True,1.0,206,,
02N,2982,2,07,617426014000,2026090903,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,206,,
02N,2982,2,07,617426014000,2026091003,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,206,,
02N,2982,2,07,631426010000,2026091203,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",19:27,19:27,True,1.0,207,,
02N,2982,2,06,486236006000,2026090803,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:20Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,207,,
02N,2982,2,07,617426014000,2026090803,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,207,,
02N,7371,4,28,583114214100,2026090803,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:12Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,208,,
02N,7371,4,28,583114214100,2026090803,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:12Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,208,,
02N,7371,4,61,583114214100,2026090803,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:14Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,208,,
02N,1000,K,K5,583114214100,2026090803,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:58Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,209,,
02N,1000,K,K5,537214206000,2026090803,829,L,719,1,,194.1301,515,1,L12-C-5,高岡,未,2026-09-10T10:50:51Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,209,,
02N,2982,2,07,631426010000,2026091009,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:42Z,"Kotani, Miki/小谷 美輝",07:55,07:55,True,1.0,209,,
02N,8482,W,B3,581167801100,2026090903,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:27Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,210,,
02N,1000,K,K5,583114214100,2026090703,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:58Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,211,,
02N,1000,K,K5,583114214100,2026091003,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:59Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,211,,
02N,2982,2,07,617426014000,2026090809,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,4.0,211,,
02N,1000,K,K5,583114214100,2026090303,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:58Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,212,,
02N,2982,2,07,631436012000,2026090810,1000,N,445,1,,72.909,515,1,Q10-A-7,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,2.0,212,,
02N,2982,2,07,617426014000,2026090810,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,2.0,212,,
02N,1000,K,K5,583114214100,2026090403,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:58Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,213,,
02N,2982,2,W5,671456020000,2026090811,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,213,,
02N,2982,2,W5,671466020000,2026090811,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,213,,
02N,2982,2,07,617756002000,2026090811,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,213,,
02N,1000,H,1W,571165008000,2026090903,829,L,736,1,,204.3,800,1,L12-A-5,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",12:21,12:21,False,1.0,214,,
02N,1000,H,1W,571155008000,2026090903,829,L,735,1,,194.13,800,1,L12-D-1,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",12:21,12:21,False,1.0,214,,
02N,1000,H,1W,571111101000,2026090903,829,L,319,1,,168.3905,800,1,N12-A-21,元町,未,2026-09-10T10:50:42Z,"Kotani, Miki/小谷 美輝",12:21,12:21,False,1.0,214,,
02N,2982,2,06,486236006000,2026090903,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:20Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,215,,
02N,2982,2,06,486216006000,2026090903,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:16Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,215,,
02N,2982,2,07,617416014000,2026090903,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,215,,
02N,7371,4,28,583114214100,2026090903,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:12Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,216,,
02N,7371,4,61,583114214100,2026090903,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:15Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,216,,
02N,1000,K,K5,583114214100,2026090903,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:58Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,217,,
02N,1000,K,K5,537224207000,2026090903,829,L,720,1,,194.1302,515,1,L12-D-8,高岡,未,2026-09-10T10:50:52Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,217,,
02N,8482,W,B3,581167801100,2026090906,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:27Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,218,,
02N,8482,W,B7,537224207090,2026082503,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,218,,
02N,8482,W,B7,537214206090,2026082503,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:28Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,218,,
02N,8482,W,B7,537214206090,2026090906,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:31Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,218,,
02N,8482,W,B7,582114202000,2026091003,1000,N,728,1,,346.5,550,1,C12-B-6,KVC,未,2026-09-10T10:50:38Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,219,,
02N,8482,W,B3,581167801100,2026091003,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:27Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,219,,
02N,8482,W,B7,537224207090,2026091003,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,219,,
02N,8482,W,B7,537214206090,2026082604,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:29Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,219,,
02N,2982,2,06,486246006000,2026091003,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,220,,
02N,2982,2,06,486226006000,2026091003,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,220,,
02N,2982,2,07,617416014000,2026091003,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,220,,
02N,7371,4,28,583114214100,2026091003,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,221,,
02N,7371,4,28,583114214100,2026091003,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,221,,
02N,8482,W,B7,537214206090,2026083103,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:29Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,222,,
02N,1000,H,1W,537131101000,2026090804,829,L,565,1,,153.5401,515,1,N12-B-3,元町,未,2026-09-10T10:50:42Z,"Kotani, Miki/小谷 美輝",17:18,17:18,False,1.0,222,,
02N,8482,W,B7,581167801100,2026091103,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:37Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,223,,
02N,8482,W,B7,537214206090,2026091103,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,223,,
02N,2982,2,07,631426010000,2026091103,1000,N,443,2,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:42Z,"Kotani, Miki/小谷 美輝",19:27,19:27,True,1.0,224,,
02N,2982,2,07,631426010000,2026091103,1000,N,443,2,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:42Z,"Kotani, Miki/小谷 美輝",19:27,19:27,True,1.0,224,,
02N,2982,2,06,486246006000,2026091103,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,225,,
02N,2982,2,06,486236006000,2026091103,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,225,,
02N,2982,2,06,486226006000,2026091103,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,225,,
02N,2982,2,07,617416014000,2026091103,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:33Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,3.0,226,,
02N,7371,4,28,583114214100,2026090708,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:11Z,"Kotani, Miki/小谷 美輝",20:35,20:35,False,1.0,227,,
02N,2982,2,W5,671456020000,2026091103,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,227,,
02N,2982,2,W5,671466020000,2026091103,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,227,,
02N,2982,2,07,617756002000,2026091103,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:38Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,227,,
02N,8482,W,B7,581167801100,2026091109,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:37Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,228,,
02N,8482,W,B7,537224207090,2026091109,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,228,,
02N,2982,2,W5,671466020000,2026090703,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,228,,
02N,2982,2,07,617766003000,2026090703,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,228,,
02N,2982,2,06,486246006000,2026091203,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,229,,
02N,2982,2,06,486236006000,2026091203,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,229,,
02N,2982,2,06,486226006000,2026091203,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,229,,
02N,2982,2,06,486216006000,2026091203,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,3.0,230,,
02N,2982,2,07,617416014000,2026091203,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:34Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,3.0,230,,
02N,2982,2,07,617426014000,2026091203,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,3.0,230,,
02N,8482,W,B3,581167801100,2026091403,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:28Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,231,,
02N,8482,W,B7,581167801100,2026091403,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:37Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,231,,
02N,8482,W,B7,537224207090,2026091403,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,231,,
02N,1000,H,1W,571165008000,2026082703,829,L,736,1,,204.3,800,1,L12-A-5,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",12:21,12:21,False,1.0,232,,
02N,1000,H,1W,571155008000,2026082703,829,L,735,1,,194.13,800,1,L12-D-1,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",12:21,12:21,False,1.0,232,,
02N,1000,K,K5,583114214100,2026082803,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:57Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,233,,
02N,1000,K,K5,581164203000,2026082803,829,L,726,1,,313.74,830,1,C15-B-5,高岡,未,2026-09-10T10:50:56Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,233,,
02N,1000,K,K5,583114214100,2026090103,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:57Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,234,,
02N,1000,K,K5,581164203000,2026090103,829,L,726,1,,313.74,830,1,C15-B-5,高岡,未,2026-09-10T10:50:56Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,234,,
02N,1000,K,K5,583114214100,2026082603,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:57Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,235,,
02N,2982,2,07,5831160F1000,2026091003,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",19:27,19:27,,,236,29.0,
02N,2982,2,07,5831160F1000,2026091103,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",19:27,19:27,,,236,29.0,
02N,2982,2,07,5831160F4000,2026090703,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",19:27,19:27,,,237,30.0,
02N,2982,2,07,5831160F4000,2026090803,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",19:27,19:27,,,237,30.0,
02N,2982,2,07,5831160F4000,2026091003,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",19:27,19:27,,,238,31.0,
02N,1000,H,1W,572421101000,2026090103,829,L,328,1,,182.97,800,7,L12-B-26,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",12:21,12:21,,,239,1.0,
02N,1000,H,1W,572425003000,2026082703,829,L,330,1,,168.3903,800,7,M12-B-21,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",12:21,12:21,,,239,1.0,
02N,1000,H,1W,572411101000,2026082703,829,L,327,1,,168.3902,800,7,M12-B-17,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",12:21,12:21,,,239,1.0,
02N,1000,H,1W,572411101000,2026091003,829,L,327,1,,168.3902,800,7,M12-B-17,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",12:21,12:21,,,240,2.0,
02N,7371,4,21,551124202000,2026090803,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:10Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,241,26.0,
02N,7371,4,21,551124202000,2026091003,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:11Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,241,26.0,
02N,7371,4,21,551124202000,2026091103,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:11Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,242,27.0,
02N,7371,4,61,551124202000,2026090803,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:14Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,242,27.0,
02N,7371,4,61,551124202000,2026090903,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:14Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,243,28.0,
02N,7371,4,61,551124202000,2026091003,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:14Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,243,28.0,
02N,7371,4,21,551124201000,2026090703,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:08Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,244,29.0,
02N,7371,4,21,551124201000,2026090803,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:09Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,244,29.0,
02N,7371,4,21,551124201000,2026090903,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:09Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,245,30.0,
02N,7371,4,21,551124201000,2026090903,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:09Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,245,30.0,
02N,7371,4,21,551124201000,2026091003,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:09Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,246,31.0,
02N,7371,4,21,551124201000,2026091103,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:10Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,246,31.0,
02N,7371,4,21,551124201000,2026091103,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:10Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,247,32.0,
02N,7371,4,61,551124201000,2026090803,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,247,32.0,
02N,7371,4,61,551124201000,2026090903,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",08:30,08:30,,,248,33.0,
02N,1000,K,K5,551124202000,2026082603,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,249,40.0,
02N,1000,K,K5,551124202000,2026082703,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,249,40.0,
02N,1000,K,K5,551124202000,2026082803,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,250,41.0,
02N,1000,K,K5,551124202000,2026083103,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,250,41.0,
02N,1000,K,K5,551124202000,2026090203,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,251,42.0,
02N,1000,K,K5,551124202000,2026090303,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,251,42.0,
02N,1000,K,K5,551124202000,2026090703,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:56Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,252,43.0,
02N,1000,K,K5,551124202000,2026090803,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:56Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,252,43.0,
02N,1000,K,K5,551124202000,2026090903,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:56Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,253,44.0,
02N,1000,K,K5,551124202000,2026091003,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:56Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,253,44.0,
02N,8482,W,B7,551124202000,2026082103,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,254,45.0,
02N,8482,W,B7,551124202000,2026082404,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,254,45.0,
02N,8482,W,B7,551124202000,2026082603,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,255,46.0,
02N,8482,W,B7,551124202000,2026082704,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,255,46.0,
02N,8482,W,B7,551124202000,2026082803,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,256,47.0,
02N,8482,W,B7,551124202000,2026090804,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",10:51,10:51,,,256,47.0,
